cell_type,rank,Gene1,Gene2,EdgeWeight
ge_npc,1,BCL11A,NRXN3,39.17709619151031
ge_npc,2,KDM5B,MALAT1,33.440979200875354
ge_npc,3,BCL11A,CASC15,33.25927156436731
ge_npc,4,BCL11A,EPHA3,31.870410057991958
ge_npc,5,BCL11A,DLX6-AS1,31.440118192061707
ge_npc,6,BCL11A,ATRNL1,30.691207738373244
ge_npc,7,BCL11A,GAD2,30.437174605105238
ge_npc,8,BCL11A,PDE4D,30.314977088681278
ge_npc,9,BCL11A,MYO3A,30.303243707821064
ge_npc,10,BCL11A,KCNB2,30.227632475463388
ge_npc,11,BCL11A,DCX,30.093151878167333
ge_npc,12,KDM5B,NRXN1,29.965447290116035
ge_npc,13,BCL11A,KALRN,29.467056945194614
ge_npc,14,ASH1L,MALAT1,29.39167483404641
ge_npc,15,BCL11A,LINC02256,29.131713297752302
ge_npc,16,BCL11A,GLCCI1,29.091044886870833
ge_npc,17,BCL11A,CRACD,29.081601150280115
ge_npc,18,KDM5B,SOX4,28.908152522166567
ge_npc,19,BCL11A,RND3,28.787906420738643
ge_npc,20,KDM5B,LSAMP,28.685026382459757
ge_npc,21,BCL11A,PLS3,28.653619720078304
ge_npc,22,BCL11A,TIAM1,28.65322432809769
ge_npc,23,KDM5B,TMSB4X,28.54129706520258
ge_npc,24,KDM5B,SNTG1,28.462119486890384
ge_npc,25,BCL11A,SMOC1,28.410743504929926
ge_npc,26,BCL11A,DAAM1,28.036306426778562
ge_npc,27,BCL11A,SOX4,28.01696859446231
ge_npc,28,KDM5B,SOX5,28.00451572186479
ge_npc,29,KDM5B,GPM6B,27.93816681672975
ge_npc,30,BCL11A,DPYSL3,27.93615633383298
ge_npc,31,KDM5B,NRG3,27.74563843384863
ge_npc,32,ASH1L,NRXN1,27.698400126389267
ge_npc,33,BCL11A,MPPED2,27.68323734415664
ge_npc,34,BCL11A,BASP1,27.671203635326027
ge_npc,35,KDM5B,ROBO2,27.623129622514128
ge_npc,36,KDM5B,NFIA,27.556221225219694
ge_npc,37,KDM5B,MAP2,27.546115985474056
ge_npc,38,KDM5B,MIR99AHG,27.377447627315494
ge_npc,39,BCL11A,CERS6,27.151715278290048
ge_npc,40,KDM5B,MT-CO1,27.146871330643837
ge_npc,41,BCL11A,PAK3,27.09756194508172
ge_npc,42,BCL11A,DLX5,27.01901518089401
ge_npc,43,ASH1L,SOX5,26.884577014489675
ge_npc,44,ASH1L,LSAMP,26.865220960206052
ge_npc,45,KDM5B,TCF4,26.861828468861614
ge_npc,46,BCL11A,SOX11,26.86106942858381
ge_npc,47,KDM5B,ZBTB20,26.85891069928607
ge_npc,48,ASH1L,NRG3,26.767548651337194
ge_npc,49,KDM5B,PTPRZ1,26.7297564119284
ge_npc,50,BCL11A,TOX3,26.691920909469406
ge_npc,51,ASH1L,MIR99AHG,26.628100762337148
ge_npc,52,BCL11A,ZEB2,26.555265177986985
ge_npc,53,KDM5B,MT-CO2,26.550134714457162
ge_npc,54,BCL11A,CCDC88A,26.54217171207172
ge_npc,55,ASH1L,PDE10A,26.46273991657949
ge_npc,56,ASH1L,FTX,26.451324264459267
ge_npc,57,KDM5B,FTX,26.44665201462159
ge_npc,58,ASH1L,ROBO2,26.44123873618375
ge_npc,59,KDM5B,PDE10A,26.393196778312763
ge_npc,60,BCL11A,MALAT1,26.385582827308408
ge_npc,61,BCL11A,KCNH7,26.371192845059017
ge_npc,62,KDM5B,QKI,26.369460528748736
ge_npc,63,ASH1L,PDE4B,26.343765906293413
ge_npc,64,KDM5B,MT-ATP6,26.328953265239075
ge_npc,65,KDM5B,MT-CO3,26.32895302402752
ge_npc,66,ASH1L,ADGRB3,26.31629393549361
ge_npc,67,ASH1L,ZBTB20,26.256161407680665
ge_npc,68,ASH1L,AUTS2,26.230231960482715
ge_npc,69,BCL11A,ELAVL4,26.17239493422881
ge_npc,70,ASH1L,QKI,26.130362331111748
ge_npc,71,KDM5B,AUTS2,26.073510292955195
ge_npc,72,ASH1L,SOX4,26.040296620359108
ge_npc,73,ASH1L,AC233296.1,26.019397257391454
ge_npc,74,KDM5B,PDE4B,26.004751864669604
ge_npc,75,ASH1L,LINC00461,25.934177436729634
ge_npc,76,ASH1L,MAML2,25.92320252743867
ge_npc,77,KDM5B,MT-ND3,25.908101915251635
ge_npc,78,BCL11A,ST18,25.90073345731476
ge_npc,79,BCL11A,SERINC5,25.85747032460715
ge_npc,80,BCL11A,CCND2,25.8552351967376
ge_npc,81,BCL11A,ELF2,25.847589248585063
ge_npc,82,KDM5B,MT-CYB,25.78046940349684
ge_npc,83,BCL11A,MLLT3,25.769641316434438
ge_npc,84,ASH1L,GPM6A,25.728612546795144
ge_npc,85,KDM5B,LINC00461,25.7248445003707
ge_npc,86,KDM5B,MT-ND4,25.696435062568032
ge_npc,87,ASH1L,DLEU2,25.649677075448857
ge_npc,88,ASH1L,PTPRZ1,25.64112089456058
ge_npc,89,BCL11A,NCAM1,25.621559813806165
ge_npc,90,KDM5B,ADGRB3,25.619304658180532
ge_npc,91,KDM5B,TUBA1A,25.60119227103229
ge_npc,92,BCL11A,DLEU2,25.5883675296683
ge_npc,93,ASH1L,ADGRV1,25.52440067731018
ge_npc,94,BCL11A,ARX,25.47309042948325
ge_npc,95,ASH1L,KCNH7,25.468227112241692
ge_npc,96,ASH1L,TCF12,25.46190439098121
ge_npc,97,ASH1L,CTNNA2,25.417672291976082
ge_npc,98,BCL11A,SYNE2,25.366148237856574
ge_npc,99,BCL11A,SH3RF3,25.362797287138932
ge_npc,100,ASH1L,TTC28,25.35360826411625
ge_npc,101,KDM5B,ADGRV1,25.344451890785898
ge_npc,102,ASH1L,NRXN3,25.309816594014617
ge_npc,103,KDM5B,MAML2,25.210225084725327
ge_npc,104,ASH1L,GLCCI1,25.186189808104576
ge_npc,105,KDM5B,ACTB,25.171132204730704
ge_npc,106,ASH1L,ANK2,25.163938399897283
ge_npc,107,BCL11A,ROBO2,25.082612144910048
ge_npc,108,ASH1L,FBXL7,25.07024139371168
ge_npc,109,ASH1L,MAP2,25.040686080643603
ge_npc,110,BCL11A,NEDD4L,25.030373303917003
ge_npc,111,KDM5B,DLEU2,25.016635913762308
ge_npc,112,KDM5B,ACTG1,24.963245239170924
ge_npc,113,ASH1L,GPM6B,24.948177027928
ge_npc,114,ASH1L,ZEB1,24.941818751796617
ge_npc,115,BCL11A,KAT6B,24.85138962072337
ge_npc,116,ASH1L,PAK3,24.850238995775563
ge_npc,117,ASH1L,NFIB,24.839687647389365
ge_npc,118,BCL11A,SYT1,24.796073277571534
ge_npc,119,KDM5B,GPM6A,24.775560856812422
ge_npc,120,BCL11A,ROBO1,24.769580164158004
ge_npc,121,ASH1L,MSI2,24.737081741662884
ge_npc,122,ASH1L,NLGN1,24.710465530767824
ge_npc,123,KDM5B,ANK2,24.700835096214377
ge_npc,124,ASH1L,FGF13,24.698902492410724
ge_npc,125,KDM5B,NFIB,24.68243510335716
ge_npc,126,ASH1L,PDE3A,24.676327392606566
ge_npc,127,KDM5B,TCF12,24.634265977780725
ge_npc,128,BCL11A,LSAMP,24.564124396049277
ge_npc,129,ASH1L,TCF4,24.53848738844628
ge_npc,130,BCL11A,KLF7,24.490353721040716
ge_npc,131,ASH1L,DCX,24.434149006648163
ge_npc,132,BCL11A,PLCB1,24.421070452695798
ge_npc,133,KDM5B,RPS19,24.35088644895496
ge_npc,134,ASH1L,CDH2,24.34012731246558
ge_npc,135,ASH1L,NFIA,24.336928439775324
ge_npc,136,BCL11A,TMEM161B-AS1,24.31388384885266
ge_npc,137,BCL11A,MAGI1,24.28853723668753
ge_npc,138,ASH1L,PHLPP1,24.286407264779466
ge_npc,139,ASH1L,NLGN4X,24.24855134369058
ge_npc,140,KDM5B,MARCKS,24.24097705647305
ge_npc,141,ASH1L,RFX3,24.22942984920032
ge_npc,142,KDM5B,FBXL7,24.19132937716417
ge_npc,143,KDM5B,MSI2,24.173238806275247
ge_npc,144,BCL11A,TMEM123,24.171454878407275
ge_npc,145,BCL11A,SSH2,24.165905479122014
ge_npc,146,KDM5B,KCNH7,24.151300088489908
ge_npc,147,KDM5B,ZEB1,24.145149986613397
ge_npc,148,ASH1L,CERS6,24.134269810767265
ge_npc,149,ASH1L,ASAP1,24.129931512714762
ge_npc,150,ASH1L,JMJD1C,24.118476924621614
ge_npc,151,ASH1L,ADAMTS6,24.067651880995168
ge_npc,152,ASH1L,NEDD4L,24.04135834410258
ge_npc,153,KDM5B,TTC28,24.02286777946654
ge_npc,154,BCL11A,MAP1B,24.02053358696311
ge_npc,155,BCL11A,PBX1,24.008231571418037
ge_npc,156,ASH1L,GPHN,24.00743716636559
ge_npc,157,BCL11A,KLF12,24.00694918578464
ge_npc,158,BCL11A,NRXN1,23.98486237898955
ge_npc,159,ASH1L,CLASP2,23.96915387546334
ge_npc,160,ASH1L,SNTG1,23.948722197894877
ge_npc,161,KDM5B,RPS8,23.91756081794812
ge_npc,162,KDM5B,GLCCI1,23.882866753528813
ge_npc,163,ASH1L,CCND2,23.87122938480675
ge_npc,164,ASH1L,KMT2C,23.830373921910244
ge_npc,165,KDM5B,PDE3A,23.777655686477367
ge_npc,166,ASH1L,SSBP2,23.76917176008471
ge_npc,167,KDM5B,RPL10,23.764992600027213
ge_npc,168,BCL11A,NRG3,23.736026739076827
ge_npc,169,ASH1L,TMSB4X,23.73235727390454
ge_npc,170,ASH1L,AKT3,23.686920505289873
ge_npc,171,ASH1L,MARCKS,23.663580349274902
ge_npc,172,ASH1L,CASK,23.65973091911856
ge_npc,173,KDM5B,LRRTM4,23.65951620244861
ge_npc,174,ASH1L,CSMD1,23.6561204949224
ge_npc,175,ASH1L,AC007402.1,23.656120400558308
ge_npc,176,ASH1L,PDE4D,23.626334038288174
ge_npc,177,ASH1L,RNF130,23.597432152575685
ge_npc,178,ASH1L,RTN4,23.575015967691584
ge_npc,179,ASH1L,MAGI2,23.55813678367809
ge_npc,180,ASH1L,ADGRL3,23.550802665035434
ge_npc,181,ASH1L,LINC02256,23.54567133008891
ge_npc,182,KDM5B,PAK3,23.50911031725447
ge_npc,183,ASH1L,KLF12,23.48931802425454
ge_npc,184,BCL11A,NOL4,23.463871565562425
ge_npc,185,BCL11A,LIMA1,23.463158919135164
ge_npc,186,KDM5B,DBI,23.446518347360577
ge_npc,187,ASH1L,NKAIN3,23.444945716684103
ge_npc,188,BCL11A,AKAP6,23.415204431292896
ge_npc,189,BCL11A,AKT3,23.405666997204136
ge_npc,190,KDM5B,CDH2,23.400717717326614
ge_npc,191,ASH1L,MBD5,23.37893284875149
ge_npc,192,BCL11A,MYO1B,23.350606646630606
ge_npc,193,BCL11A,ELAVL3,23.35057037284043
ge_npc,194,ASH1L,SYNE2,23.34606839541618
ge_npc,195,BCL11A,SOX5,23.337853402905004
ge_npc,196,BCL11A,AC233296.1,23.33644165974428
ge_npc,197,ASH1L,BAZ2B,23.318644705828696
ge_npc,198,KDM5B,TNIK,23.312213701786824
ge_npc,199,BCL11A,NFIB,23.303681517935246
ge_npc,200,KDM5B,AC233296.1,23.279072240420042
ge_npc,201,KDM5B,RPS4X,23.27399870355462
ge_npc,202,BCL11A,NFIA,23.258342308110727
ge_npc,203,ASH1L,RERE,23.251545034750475
ge_npc,204,KDM5B,PEG10,23.229789768313246
ge_npc,205,KDM5B,CTNNA2,23.203469225995704
ge_npc,206,BCL11A,MLLT11,23.199266331263257
ge_npc,207,KDM5B,CADM2,23.170780217039223
ge_npc,208,ASH1L,EPHA3,23.161885206428373
ge_npc,209,ASH1L,EXOC4,23.15283285496582
ge_npc,210,BCL11A,ARID1B,23.145744873944675
ge_npc,211,ASH1L,SERINC5,23.142345098805084
ge_npc,212,BCL11A,MAGI3,23.114591784234495
ge_npc,213,KDM5B,ASAP1,23.100687033430912
ge_npc,214,KDM5B,AKAP6,23.086356701318053
ge_npc,215,ASH1L,PSD3,23.08177135866641
ge_npc,216,ASH1L,DST,23.08134442692961
ge_npc,217,KDM5B,NEDD4L,23.07906655144317
ge_npc,218,ASH1L,PBX1,23.069814669504225
ge_npc,219,BCL11A,FTX,23.052652896585982
ge_npc,220,KDM5B,JMJD1C,23.048368640899845
ge_npc,221,KDM5B,PHLPP1,23.046248902561505
ge_npc,222,KDM5B,CLASP2,23.038568063179067
ge_npc,223,KDM5B,KMT2C,23.020179372153777
ge_npc,224,ASH1L,GPC6,23.00828918454015
ge_npc,225,BCL11A,TCF4,22.977705281663095
ge_npc,226,ASH1L,MAGI1,22.9759924147884
ge_npc,227,ASH1L,KAT6B,22.954025987411935
ge_npc,228,ASH1L,MAP1B,22.924326337971724
ge_npc,229,BCL11A,ZNF704,22.92354316207228
ge_npc,230,KDM5B,RFX3,22.90432405738737
ge_npc,231,BCL11A,PDE3B,22.89416745851214
ge_npc,232,KDM5B,MAP1B,22.866931038664706
ge_npc,233,ASH1L,DLG2,22.865129095589605
ge_npc,234,BCL11A,ST8SIA5,22.85462654758223
ge_npc,235,KDM5B,RNF130,22.853437328322492
ge_npc,236,BCL11A,FRMD5,22.817724736105074
ge_npc,237,ASH1L,CCDC88A,22.808854680950724
ge_npc,238,KDM5B,RTN4,22.804142356124395
ge_npc,239,ASH1L,ZNF609,22.802947134704716
ge_npc,240,KDM5B,DCX,22.79678438754232
ge_npc,241,KDM5B,ADAMTS6,22.783001161974962
ge_npc,242,ASH1L,MAP4K4,22.765007741366528
ge_npc,243,BCL11A,CHD7,22.759714711984458
ge_npc,244,ASH1L,SLC35F1,22.759403080003132
ge_npc,245,ASH1L,NPAS3,22.747311495551354
ge_npc,246,KDM5B,SSBP2,22.734328183634645
ge_npc,247,BCL11A,SEPTIN11,22.726382506635467
ge_npc,248,KDM5B,CERS6,22.723737965272747
ge_npc,249,KDM5B,NLGN4X,22.681131186218785
ge_npc,250,KDM5B,DST,22.6641505679046
ge_npc,251,KDM5B,SYT1,22.639839092678258
ge_npc,252,ASH1L,PARD3,22.639356617510757
ge_npc,253,ASH1L,CHD9,22.61705500099172
ge_npc,254,KDM5B,DCLK1,22.60544269566929
ge_npc,255,BCL11A,AUTS2,22.583441284708872
ge_npc,256,KDM5B,RERE,22.564972971612352
ge_npc,257,KDM5B,NRXN3,22.559913996515924
ge_npc,258,BCL11A,CDK6,22.55973294431901
ge_npc,259,KDM5B,NLGN1,22.552463579236132
ge_npc,260,ASH1L,MT-CO1,22.531953966439755
ge_npc,261,BCL11A,TRIM2,22.527560695094387
ge_npc,262,KDM5B,MAGI2,22.52612912797011
ge_npc,263,BCL11A,SETBP1,22.515119349467685
ge_npc,264,ASH1L,FOXN3,22.514602727995538
ge_npc,265,BCL11A,RNF180,22.484314629282142
ge_npc,266,ASH1L,MT-CO2,22.482727927149686
ge_npc,267,KDM5B,BAZ2B,22.470027321582144
ge_npc,268,ASH1L,CASC15,22.425817309858797
ge_npc,269,BCL11A,CRB1,22.422819138522037
ge_npc,270,KDM5B,AKT3,22.42147659960916
ge_npc,271,ASH1L,MACF1,22.407679936246762
ge_npc,272,KDM5B,ATRX,22.363100794443426
ge_npc,273,KDM5B,MEIS2,22.337658074103032
ge_npc,274,ASH1L,BICD1,22.33740848134078
ge_npc,275,ASH1L,GTF2I,22.33052775501797
ge_npc,276,ASH1L,ATRX,22.322275039881852
ge_npc,277,ASH1L,SMYD3,22.28229349515362
ge_npc,278,KDM5B,CCND2,22.280071617100177
ge_npc,279,BCL11A,SNTG1,22.277010060934096
ge_npc,280,KDM5B,CADM1,22.276129711861937
ge_npc,281,KDM5B,BICD1,22.269780207658
ge_npc,282,BCL11A,PDZRN3,22.26743909994698
ge_npc,283,KDM5B,EXOC4,22.26112061529213
ge_npc,284,KDM5B,PBX1,22.2531055579811
ge_npc,285,ASH1L,DPP6,22.251236049074663
ge_npc,286,KDM5B,NPAS3,22.24083397062776
ge_npc,287,ASH1L,EGFR,22.22358332103787
ge_npc,288,ASH1L,DCLK1,22.21840899621924
ge_npc,289,KDM5B,ZNF609,22.215754401927313
ge_npc,290,ASH1L,MAPK10,22.20683008247293
ge_npc,291,KDM5B,MBD5,22.20015896529737
ge_npc,292,KDM5B,CTNND2,22.179992075395866
ge_npc,293,ASH1L,ZFAND3,22.160927736486375
ge_npc,294,KDM5B,MACF1,22.15944605177012
ge_npc,295,ASH1L,MT-ATP6,22.15841053091504
ge_npc,296,ASH1L,MT-CO3,22.158410391409802
ge_npc,297,ASH1L,LRRTM4,22.15646986531225
ge_npc,298,ASH1L,ACTB,22.147734942028485
ge_npc,299,KDM5B,KAT6B,22.13101053267522
ge_npc,300,ASH1L,SOX11,22.1291031732212
ge_npc,301,KDM5B,EEF1A1,22.12728443028898
ge_npc,302,ASH1L,CTNND2,22.12327521108119
ge_npc,303,KDM5B,PSD3,22.121844926951972
ge_npc,304,ASH1L,TTC3,22.118092814293252
ge_npc,305,ASH1L,CADM2,22.093182956706052
ge_npc,306,KDM5B,PDE4D,22.087548112347154
ge_npc,307,ASH1L,ZEB2,22.084458016494732
ge_npc,308,ASH1L,CADM1,22.079735783646004
ge_npc,309,BCL11A,MAP2,22.074090966183554
ge_npc,310,ASH1L,KIAA1958,22.060497082481096
ge_npc,311,KDM5B,MAP4K4,22.024110797757697
ge_npc,312,ASH1L,GNAQ,22.021680668151337
ge_npc,313,BCL11A,DSCAML1,22.0198895147823
ge_npc,314,ASH1L,EIF4G3,22.004663820895857
ge_npc,315,BCL11A,ACTB,22.00108001653066
ge_npc,316,KDM5B,C1ORF61,21.99774360604143
ge_npc,317,ASH1L,TNIK,21.992538863358348
ge_npc,318,ASH1L,TUBA1A,21.981478618571245
ge_npc,319,ASH1L,MT-ND4,21.97926452922953
ge_npc,320,KDM5B,CASK,21.975977369405303
ge_npc,321,KDM5B,CAMK2D,21.97246050362582
ge_npc,322,BCL11A,AKAP9,21.953666980189045
ge_npc,323,KDM5B,MAGI1,21.94715010033239
ge_npc,324,BCL11A,TMSB10,21.89740317269725
ge_npc,325,ASH1L,SMOC1,21.891795710879073
ge_npc,326,KDM5B,GTF2I,21.889742187460516
ge_npc,327,KDM5B,CHD9,21.88087701866441
ge_npc,328,KDM5B,KLF12,21.841693724604184
ge_npc,329,BCL11A,FOXN3,21.834370165513324
ge_npc,330,KDM5B,LINC02256,21.796620702307305
ge_npc,331,ASH1L,GRID2,21.79189926562134
ge_npc,332,ASH1L,MT-ND3,21.78490655575604
ge_npc,333,KDM5B,GPHN,21.780009212720742
ge_npc,334,ASH1L,TMEM161B-AS1,21.772610473704052
ge_npc,335,ASH1L,MEIS2,21.761852635665864
ge_npc,336,BCL11A,TTC3,21.734954268617305
ge_npc,337,ASH1L,TBC1D5,21.732336173243542
ge_npc,338,KDM5B,CCDC88A,21.73014154442205
ge_npc,339,KDM5B,GNAQ,21.725931680111653
ge_npc,340,BCL11A,RIPOR2,21.714981040043824
ge_npc,341,ASH1L,PRKG1,21.690237630124305
ge_npc,342,BCL11A,RTN4,21.682869780083305
ge_npc,343,KDM5B,SOX9,21.62134477316548
ge_npc,344,KDM5B,RPL13,21.61624324733802
ge_npc,345,ASH1L,MT-CYB,21.615122602081122
ge_npc,346,BCL11A,TCF12,21.61238768297715
ge_npc,347,KDM5B,ZFAND3,21.571200654743006
ge_npc,348,KDM5B,SMYD3,21.542993505574046
ge_npc,349,ASH1L,RND3,21.542270957972676
ge_npc,350,BCL11A,AC125613.1,21.518702923432414
ge_npc,351,ASH1L,DBI,21.515851478287296
ge_npc,352,ASH1L,TEAD1,21.504241916375186
ge_npc,353,BCL11A,TMSB4X,21.49638820579139
ge_npc,354,KDM5B,SLC35F1,21.494836278659744
ge_npc,355,ASH1L,AKAP6,21.48144045881993
ge_npc,356,KDM5B,SERINC5,21.467194107034967
ge_npc,357,KDM5B,TTC3,21.441246585338643
ge_npc,358,ASH1L,CHD7,21.4368114503667
ge_npc,359,KDM5B,FOXN3,21.426435675530804
ge_npc,360,KDM5B,WSB1,21.41426816526228
ge_npc,361,KDM5B,EIF4G3,21.41304818324463
ge_npc,362,ASH1L,PRKCA,21.40660012674178
ge_npc,363,KDM5B,PRKG1,21.396072387301736
ge_npc,364,KDM5B,SOX11,21.396057881295107
ge_npc,365,ASH1L,WWOX,21.380837340693603
ge_npc,366,KDM5B,PARD3,21.371014825973845
ge_npc,367,KDM5B,TMEM161B-AS1,21.36964464061273
ge_npc,368,BCL11A,MAP4K4,21.348613556359478
ge_npc,369,KDM5B,CAMTA1,21.344201090837696
ge_npc,370,KDM5B,KIAA1958,21.317531617689415
ge_npc,371,KDM5B,ADGRL3,21.301859206215862
ge_npc,372,BCL11A,MTSS1,21.2905669385311
ge_npc,373,ASH1L,WSB1,21.289895689603455
ge_npc,374,ASH1L,ACTG1,21.27715640738799
ge_npc,375,KDM5B,MAPK10,21.248172890442053
ge_npc,376,BCL11A,PLK2,21.23484748139618
ge_npc,377,ASH1L,DENND5B,21.231999764706018
ge_npc,378,ASH1L,CAMK2D,21.219140562255014
ge_npc,379,BCL11A,IGF2BP3,21.208133481662514
ge_npc,380,ASH1L,SYT1,21.199895765790423
ge_npc,381,KDM5B,DLG2,21.194520730523287
ge_npc,382,KDM5B,AMBRA1,21.179979687883456
ge_npc,383,ASH1L,RFX4,21.164714291498388
ge_npc,384,BCL11A,CALB2,21.128751470441365
ge_npc,385,ASH1L,CAMTA1,21.11995124847188
ge_npc,386,BCL11A,TUBA1A,21.118618921981447
ge_npc,387,KDM5B,SYNE2,21.096543457598887
ge_npc,388,ASH1L,ARID1B,21.09345926308779
ge_npc,389,BCL11A,PDE1C,21.082011124497544
ge_npc,390,ASH1L,ROBO1,21.071788554172937
ge_npc,391,ASH1L,PTK2,21.056332987449707
ge_npc,392,KDM5B,DPP6,21.051468199803814
ge_npc,393,KDM5B,NEAT1,21.00935916013484
ge_npc,394,BCL11A,CDKAL1,20.985353135806236
ge_npc,395,ASH1L,NCAM1,20.984743914450487
ge_npc,396,KDM5B,ZEB2,20.9846477608569
ge_npc,397,BCL11A,MT-CO2,20.94189645176427
ge_npc,398,BCL11A,TIAM2,20.898545044522916
ge_npc,399,ASH1L,CDK6,20.897948311133728
ge_npc,400,BCL11A,ADGRB3,20.87292444030159
ge_npc,401,ASH1L,SBF2,20.8468478363409
ge_npc,402,KDM5B,DENND5B,20.83722547381345
ge_npc,403,KDM5B,SIK3,20.836095526675383
ge_npc,404,BCL11A,CCSER2,20.83307647041893
ge_npc,405,ASH1L,VCAN,20.82520104021494
ge_npc,406,ASH1L,TMEM178B,20.817549307168235
ge_npc,407,KDM5B,NKAIN3,20.797386164956432
ge_npc,408,KDM5B,TMSB10,20.777604695270412
ge_npc,409,KDM5B,EPHA3,20.7760304277333
ge_npc,410,KDM5B,APOO,20.773333161244
ge_npc,411,KDM5B,FYN,20.769162172380348
ge_npc,412,ASH1L,NCAM2,20.763177337578618
ge_npc,413,BCL11A,FOXG1,20.744132302926463
ge_npc,414,BCL11A,MIR99AHG,20.732292753171823
ge_npc,415,BCL11A,CRMP1,20.713595959851403
ge_npc,416,BCL11A,TTC28,20.691202120087816
ge_npc,417,BCL11A,STMN1,20.6787596913927
ge_npc,418,ASH1L,JPX,20.677609750712147
ge_npc,419,KDM5B,FGF13,20.668956452119737
ge_npc,420,ASH1L,RPS27L,20.663862060159005
ge_npc,421,BCL11A,DPYSL2,20.64913086269327
ge_npc,422,KDM5B,PRKCA,20.645142996659352
ge_npc,423,ASH1L,KCNQ3,20.64099655716698
ge_npc,424,KDM5B,TEAD1,20.62330597937335
ge_npc,425,KDM5B,GPC6,20.620455397632124
ge_npc,426,BCL11A,ZNF609,20.61250196527891
ge_npc,427,ASH1L,NF1,20.609917628979556
ge_npc,428,BCL11A,GTF2I,20.606931174805762
ge_npc,429,KDM5B,NCAM2,20.606061974651745
ge_npc,430,BCL11A,SCGN,20.603887431826436
ge_npc,431,KDM5B,TMEM178B,20.60345272801204
ge_npc,432,ASH1L,MPPED2,20.57982870931264
ge_npc,433,KDM5B,FTH1,20.579654995811453
ge_npc,434,ASH1L,BASP1,20.56980812375428
ge_npc,435,KDM5B,TNRC6B,20.567724484792503
ge_npc,436,ASH1L,TRIO,20.556779520395803
ge_npc,437,BCL11A,MT-CO1,20.554668673685402
ge_npc,438,KDM5B,JPX,20.53573427378232
ge_npc,439,BCL11A,BTG1,20.53095947797937
ge_npc,440,KDM5B,SIPA1L1,20.52753266321132
ge_npc,441,ASH1L,DIP2C,20.522886783219718
ge_npc,442,ASH1L,PLCB1,20.517387893431877
ge_npc,443,ASH1L,RPS19,20.51555561704239
ge_npc,444,BCL11A,DST,20.513613749005934
ge_npc,445,KDM5B,WWOX,20.51001426377801
ge_npc,446,BCL11A,COL1A2,20.501395743008832
ge_npc,447,KDM5B,NAV3,20.498647330077066
ge_npc,448,KDM5B,CASC15,20.49293757369835
ge_npc,449,ASH1L,ITGB8,20.489266168153904
ge_npc,450,KDM5B,ARHGAP21,20.48350049462449
ge_npc,451,ASH1L,MTSS1,20.471178900526148
ge_npc,452,KDM5B,NTM,20.468882969829362
ge_npc,453,BCL11A,LINC00461,20.434415227246703
ge_npc,454,BCL11A,DYNC1I2,20.43306552846046
ge_npc,455,KDM5B,NBEA,20.43266401321824
ge_npc,456,KDM5B,ITGB8,20.418485831746544
ge_npc,457,BCL11A,MT-ATP6,20.38493885063448
ge_npc,458,BCL11A,MT-CO3,20.384938759954412
ge_npc,459,BCL11A,CLASP2,20.376935499373037
ge_npc,460,BCL11A,SRGAP1,20.37405191040765
ge_npc,461,BCL11A,MBD5,20.37280624599601
ge_npc,462,ASH1L,HIP1,20.361932833461466
ge_npc,463,KDM5B,TSPAN5,20.348611215047683
ge_npc,464,ASH1L,NTM,20.34739064685326
ge_npc,465,ASH1L,SEPTIN11,20.343445230464727
ge_npc,466,KDM5B,RPL15,20.343099492978066
ge_npc,467,ASH1L,PRAG1,20.338889772516996
ge_npc,468,KDM5B,RPS27L,20.33840575118987
ge_npc,469,ASH1L,DOCK3,20.32739098361094
ge_npc,470,ASH1L,ARHGAP21,20.323788866236203
ge_npc,471,KDM5B,LTBP1,20.316362950997625
ge_npc,472,KDM5B,RFX4,20.30538485528368
ge_npc,473,ASH1L,FYN,20.30404954516313
ge_npc,474,ASH1L,NBEA,20.295084932567704
ge_npc,475,KDM5B,PTK2,20.292700884642564
ge_npc,476,BCL11A,ACTG1,20.287995693150176
ge_npc,477,ASH1L,RALGAPA2,20.26560072178369
ge_npc,478,ASH1L,ZNF292,20.22052696884809
ge_npc,479,ASH1L,SOX9,20.21422901194526
ge_npc,480,BCL11A,MT-ND4,20.213949632123263
ge_npc,481,ASH1L,NRCAM,20.19855292219735
ge_npc,482,ASH1L,KIF21A,20.19542727824635
ge_npc,483,BCL11A,STK39,20.187506794707534
ge_npc,484,BCL11A,MT-CYB,20.159501219298075
ge_npc,485,ASH1L,BPTF,20.145465422940728
ge_npc,486,BCL11A,OLA1,20.135134779982415
ge_npc,487,KDM5B,ARID1B,20.126827718748352
ge_npc,488,BCL11A,BEST3,20.10352002467049
ge_npc,489,ASH1L,SIPA1L1,20.10019041420816
ge_npc,490,ASH1L,C1ORF61,20.084636166426844
ge_npc,491,BCL11A,VCAN,20.08214610415435
ge_npc,492,KDM5B,RND3,20.06036816972419
ge_npc,493,BCL11A,MT-ND3,20.05896151451722
ge_npc,494,KDM5B,CHD7,20.0540515395764
ge_npc,495,ASH1L,TNRC6B,20.047966086019716
ge_npc,496,BCL11A,BAZ2B,20.04093491142777
ge_npc,497,KDM5B,RALGAPA2,20.027251132177604
ge_npc,498,BCL11A,KMT2C,20.025515873741934
ge_npc,499,BCL11A,CCDC144NL-AS1,20.017461955799597
ge_npc,500,KDM5B,DCLK2,20.01578418751167
ge_npc,501,ASH1L,NEAT1,20.005709339541564
