cell_type,rank,Gene1,Gene2,EdgeWeight
ctx_ip,1,MYT1L,CTNNA2,46.42692998142097
ctx_ip,2,MYT1L,LRRC7,46.41333092961992
ctx_ip,3,MYT1L,CNTNAP2,45.805732822374594
ctx_ip,4,MYT1L,ANKS1B,45.18323257817982
ctx_ip,5,MYT1L,PTPRD,44.85623921169493
ctx_ip,6,MYT1L,HECW1,44.60794671507126
ctx_ip,7,BCL11A,MALAT1,43.020407653624446
ctx_ip,8,KDM5B,MALAT1,41.29583031306881
ctx_ip,9,BCL11A,TMSB4X,41.26116829246057
ctx_ip,10,MYT1L,STMN2,40.8680123496341
ctx_ip,11,BCL11A,AL589740.1,40.43692522694725
ctx_ip,12,MYT1L,MALAT1,40.33746885898584
ctx_ip,13,KDM5B,TMSB4X,39.888933432689264
ctx_ip,14,MYT1L,DOCK4,39.64270731318481
ctx_ip,15,BCL11A,DCC,39.15405970373151
ctx_ip,16,BCL11A,ROBO2,39.0074221378753
ctx_ip,17,MYT1L,TMSB4X,38.55397212619586
ctx_ip,18,BCL11A,NRXN1,38.46140016971592
ctx_ip,19,BCL11A,DLGAP1,38.31335739475316
ctx_ip,20,BCL11A,TUBA1A,38.30541549899809
ctx_ip,21,BCL11A,NFIA,38.30010656454598
ctx_ip,22,BCL11A,TMSB10,38.29370307362686
ctx_ip,23,BCL11A,SOX4,38.28578658257513
ctx_ip,24,BCL11A,MT-CO1,38.22639555517408
ctx_ip,25,MYT1L,AL589740.1,38.13288439885409
ctx_ip,26,BCL11A,MT-CO3,38.127075766538944
ctx_ip,27,BCL11A,MT-CO2,38.12707573824414
ctx_ip,28,BCL11A,NFIB,38.07571530500092
ctx_ip,29,BCL11A,GPM6A,38.042589856789206
ctx_ip,30,BCL11A,MEIS2,37.974021628506456
ctx_ip,31,BCL11A,MT-ATP6,37.957187132410844
ctx_ip,32,BCL11A,MT-CYB,37.93840946984206
ctx_ip,33,BCL11A,MAP1B,37.876094613345
ctx_ip,34,BCL11A,MT-ND3,37.87234524095151
ctx_ip,35,BCL11A,FTX,37.86166892171258
ctx_ip,36,BCL11A,IL1RAPL1,37.81248420771418
ctx_ip,37,BCL11A,ACTG1,37.75767155978301
ctx_ip,38,BCL11A,ACTB,37.742579631317355
ctx_ip,39,KDM5B,AL589740.1,37.72387104918826
ctx_ip,40,MYT1L,DCC,37.690177100800476
ctx_ip,41,BCL11A,AUTS2,37.68778882897959
ctx_ip,42,MYT1L,PPFIA2,37.46592153170495
ctx_ip,43,BCL11A,SOX11,37.45805226189109
ctx_ip,44,BCL11A,MAP2,37.389923719517334
ctx_ip,45,BCL11A,TCF4,37.23110168958436
ctx_ip,46,MYT1L,ROBO2,37.07920664851448
ctx_ip,47,BCL11A,MT-ND4,36.79627189930866
ctx_ip,48,MYT1L,PPP2R2B,36.78556190746856
ctx_ip,49,BCL11A,DCX,36.64647929964792
ctx_ip,50,BCL11A,RPL10,36.57901351567908
ctx_ip,51,KDM5B,MT-CO1,36.55616976161795
ctx_ip,52,BCL11A,STMN2,36.390432019753064
ctx_ip,53,MYT1L,PLCB1,36.36430299447404
ctx_ip,54,BCL11A,TUBB2B,36.325883568673895
ctx_ip,55,KDM5B,TUBA1A,36.32210839738835
ctx_ip,56,MYT1L,DLGAP1,36.305753948854
ctx_ip,57,KDM5B,SOX4,36.277885589020414
ctx_ip,58,BCL11A,ADGRB3,36.23441412806498
ctx_ip,59,MYT1L,NRXN1,36.20304841022145
ctx_ip,60,KDM5B,MT-CO3,36.189940847389046
ctx_ip,61,KDM5B,MT-CO2,36.189940814860904
ctx_ip,62,KDM5B,TMSB10,36.137632414475945
ctx_ip,63,KDM5B,MT-ATP6,36.073303408976116
ctx_ip,64,MYT1L,NFIA,36.07227589667547
ctx_ip,65,MYT1L,IL1RAPL1,36.06153757897598
ctx_ip,66,KDM5B,MT-CYB,36.00738984795639
ctx_ip,67,MYT1L,ANK3,36.00311388125681
ctx_ip,68,MYT1L,FRMD4B,35.93800849162113
ctx_ip,69,BCL11A,ZBTB20,35.91682695259488
ctx_ip,70,BCL11A,STMN1,35.90471246507399
ctx_ip,71,MYT1L,NFIB,35.88399647305037
ctx_ip,72,MYT1L,GPM6A,35.83896745175596
ctx_ip,73,KDM5B,NRXN1,35.81278808644806
ctx_ip,74,KDM5B,ROBO2,35.812320272031776
ctx_ip,75,MYT1L,TMSB10,35.802793934219565
ctx_ip,76,MYT1L,AUTS2,35.79050489488428
ctx_ip,77,MYT1L,MEIS2,35.77564505313043
ctx_ip,78,BCL11A,PDE4D,35.69151897835742
ctx_ip,79,MYT1L,TUBA1A,35.67634578996593
ctx_ip,80,MYT1L,FAM155A,35.675115870553896
ctx_ip,81,MYT1L,FTX,35.668440026276016
ctx_ip,82,MYT1L,SOX4,35.66040270544396
ctx_ip,83,KDM5B,NFIA,35.62420004688855
ctx_ip,84,MYT1L,GPHN,35.56382002422582
ctx_ip,85,KDM5B,ACTG1,35.56022641568018
ctx_ip,86,MYT1L,MAP1B,35.53721460747347
ctx_ip,87,MYT1L,MT-ND3,35.51860693511314
ctx_ip,88,KDM5B,ACTB,35.506767927347845
ctx_ip,89,KDM5B,MT-ND3,35.49915462781889
ctx_ip,90,MYT1L,MAP2,35.497870888003746
ctx_ip,91,MYT1L,MT-CO3,35.485848992430384
ctx_ip,92,MYT1L,MT-CO2,35.485848946645
ctx_ip,93,MYT1L,MT-CO1,35.438747979433636
ctx_ip,94,KDM5B,MAP1B,35.43666994620681
ctx_ip,95,MYT1L,ADGRB3,35.36186788930321
ctx_ip,96,MYT1L,ACTB,35.3336134842049
ctx_ip,97,KDM5B,GPM6A,35.330487362162856
ctx_ip,98,MYT1L,ACTG1,35.31466091945563
ctx_ip,99,BCL11A,MIR99AHG,35.31400735215483
ctx_ip,100,MYT1L,MT-CYB,35.31129565522473
ctx_ip,101,KDM5B,NFIB,35.306285125089026
ctx_ip,102,MYT1L,MT-ATP6,35.30558541735462
ctx_ip,103,MYT1L,SOX11,35.29999303934443
ctx_ip,104,KDM5B,RPL10,35.2142038414313
ctx_ip,105,KDM5B,MEIS2,35.20604848638887
ctx_ip,106,KDM5B,DCC,35.18819621305855
ctx_ip,107,KDM5B,DLGAP1,35.16654588783282
ctx_ip,108,MYT1L,TCF4,35.11316904795093
ctx_ip,109,KDM5B,FTX,34.98910105981733
ctx_ip,110,MYT1L,KCNQ3,34.98021249667475
ctx_ip,111,BCL11A,KALRN,34.948764559679574
ctx_ip,112,KDM5B,SOX11,34.91588448499712
ctx_ip,113,MYT1L,PPP3CA,34.85523602012199
ctx_ip,114,BCL11A,NLGN1,34.76308023992409
ctx_ip,115,MYT1L,EPHA5,34.73111229221891
ctx_ip,116,KDM5B,MT-ND4,34.694809451991645
ctx_ip,117,MYT1L,DCX,34.60558288626207
ctx_ip,118,KDM5B,TUBB2B,34.5763589465524
ctx_ip,119,MYT1L,GRIA2,34.528030449609894
ctx_ip,120,MYT1L,PDE4D,34.47186943312323
ctx_ip,121,KDM5B,TCF4,34.33064187333672
ctx_ip,122,MYT1L,MT-ND4,34.32865076111876
ctx_ip,123,KDM5B,AUTS2,34.322597186459106
ctx_ip,124,BCL11A,CACNA2D1,34.26787391535394
ctx_ip,125,KDM5B,MAP2,34.22790271574593
ctx_ip,126,MYT1L,FUT9,34.197186443693816
ctx_ip,127,MYT1L,ZBTB20,34.109714932647904
ctx_ip,128,BCL11A,RPS8,34.0568202285831
ctx_ip,129,KDM5B,DCX,34.039909406496
ctx_ip,130,MYT1L,MT-ND2,34.01942664765194
ctx_ip,131,BCL11A,TUBB,34.003064404680224
ctx_ip,132,KDM5B,STMN1,33.93357655083851
ctx_ip,133,KDM5B,IL1RAPL1,33.91513206196944
ctx_ip,134,BCL11A,PAK3,33.91035672512153
ctx_ip,135,MYT1L,TUBB2B,33.90790166417769
ctx_ip,136,MYT1L,RPL10,33.70757460578977
ctx_ip,137,MYT1L,STMN1,33.57872479738276
ctx_ip,138,KDM5B,RPS8,33.56765850682274
ctx_ip,139,BCL11A,CASC15,33.50952200645677
ctx_ip,140,BCL11A,KCNQ3,33.43640278255289
ctx_ip,141,KDM5B,RPS4X,33.329150967032774
ctx_ip,142,MYT1L,PEG10,33.27333332548545
ctx_ip,143,BCL11A,RPS4X,33.247214175513996
ctx_ip,144,MYT1L,MIR99AHG,33.2342483399366
ctx_ip,145,MYT1L,MARCHF1,33.233993540400526
ctx_ip,146,BCL11A,GRIP1,33.23270587278711
ctx_ip,147,BCL11A,KCNH7,33.22044188095941
ctx_ip,148,MYT1L,AKT3,33.188641480734525
ctx_ip,149,BCL11A,SYT1,33.1846482820186
ctx_ip,150,BCL11A,PLCG2,33.15907734889225
ctx_ip,151,MYT1L,KALRN,33.158958849241884
ctx_ip,152,MYT1L,KHDRBS2,33.129567657398965
ctx_ip,153,BCL11A,DLEU2,33.118636517809954
ctx_ip,154,MYT1L,CACNA2D1,33.04293217753102
ctx_ip,155,MYT1L,GAP43,32.9870042135062
ctx_ip,156,BCL11A,SOX5,32.98133405870567
ctx_ip,157,MYT1L,SPOCK1,32.97734990337728
ctx_ip,158,MYT1L,DHFR,32.94233246829417
ctx_ip,159,BCL11A,PTMA,32.85288612711906
ctx_ip,160,MYT1L,NLGN1,32.76340940633859
ctx_ip,161,MYT1L,PAK3,32.743145177817794
ctx_ip,162,MYT1L,SYT1,32.74151508502637
ctx_ip,163,MYT1L,DMD,32.6523575862699
ctx_ip,164,MYT1L,PLCG2,32.63662790975909
ctx_ip,165,BCL11A,FTH1,32.62984521216348
ctx_ip,166,KDM5B,FTH1,32.61380332135498
ctx_ip,167,BCL11A,SYNE2,32.45881570865404
ctx_ip,168,BCL11A,RASGRP1,32.43734568518161
ctx_ip,169,BCL11A,MTRNR2L12,32.39041314922511
ctx_ip,170,BCL11A,PEG10,32.386206793714415
ctx_ip,171,KDM5B,ZBTB20,32.32643369851837
ctx_ip,172,KDM5B,EEF1A1,32.317014521613814
ctx_ip,173,MYT1L,MTRNR2L12,32.30512170826835
ctx_ip,174,BCL11A,DHFR,32.25019832022259
ctx_ip,175,KDM5B,TUBB,32.19899803646284
ctx_ip,176,MYT1L,CASC15,32.19751226219796
ctx_ip,177,KDM5B,PTMA,32.19603825693836
ctx_ip,178,BCL11A,BICD1,31.98458553933257
ctx_ip,179,MYT1L,KCNH7,31.971210170123246
ctx_ip,180,MYT1L,ATXN1,31.95867444836758
ctx_ip,181,BCL11A,EEF1A1,31.8780107794879
ctx_ip,182,BCL11A,AC099792.1,31.875260289165873
ctx_ip,183,MYT1L,TTC28,31.844251689777014
ctx_ip,184,MYT1L,TUBB,31.794874448814884
ctx_ip,185,KDM5B,ADGRB3,31.790044449378243
ctx_ip,186,MYT1L,AFF3,31.778347114706687
ctx_ip,187,KDM5B,RPS19,31.622908292933634
ctx_ip,188,BCL11A,CELF2,31.6122666778264
ctx_ip,189,MYT1L,AKAP6,31.53735190528238
ctx_ip,190,MYT1L,CTNND2,31.53392088092879
ctx_ip,191,KDM5B,MIR99AHG,31.407653607521347
ctx_ip,192,MYT1L,BICD1,31.353485680505106
ctx_ip,193,MYT1L,LINC01122,31.34975287049086
ctx_ip,194,MYT1L,ANK2,31.347247150699783
ctx_ip,195,BCL11A,PDE10A,31.33842112027407
ctx_ip,196,MYT1L,DPY19L1,31.282219597504678
ctx_ip,197,BCL11A,MT-ND2,31.127997325016768
ctx_ip,198,MYT1L,BASP1,31.126122180964177
ctx_ip,199,MYT1L,SOX5,31.119737244478976
ctx_ip,200,MYT1L,RASGRP1,31.09877192382799
ctx_ip,201,KDM5B,KALRN,31.090873882891128
ctx_ip,202,KDM5B,PDE4D,31.020641090431802
ctx_ip,203,MYT1L,SYNE2,30.989383379156166
ctx_ip,204,MYT1L,ANKRD44,30.965554163689212
ctx_ip,205,MYT1L,CELF2,30.94658359167051
ctx_ip,206,BCL11A,PLCB1,30.93808128319955
ctx_ip,207,KDM5B,RPL13,30.936549922668824
ctx_ip,208,MYT1L,RPS8,30.930120138704943
ctx_ip,209,MYT1L,FAM126A,30.76534095131566
ctx_ip,210,MYT1L,CLASP2,30.739510949028663
ctx_ip,211,BCL11A,TENM4,30.724685703017983
ctx_ip,212,KDM5B,STMN2,30.700046486991397
ctx_ip,213,BCL11A,BASP1,30.695347152456005
ctx_ip,214,MYT1L,SMYD3,30.668518062544024
ctx_ip,215,BCL11A,CLASP2,30.642222669914627
ctx_ip,216,KDM5B,H3-3B,30.63444615771383
ctx_ip,217,BCL11A,RPS19,30.622579741910172
ctx_ip,218,MYT1L,ZNF704,30.597352885341785
ctx_ip,219,BCL11A,CCNI,30.565430514821912
ctx_ip,220,BCL11A,TTC28,30.5640074223359
ctx_ip,221,BCL11A,HDAC9,30.53885016454848
ctx_ip,222,MYT1L,GRIP1,30.528656614835313
ctx_ip,223,MYT1L,GDAP1,30.515406337028487
ctx_ip,224,BCL11A,RNF130,30.487273473027624
ctx_ip,225,KDM5B,RPL32,30.479343956005106
ctx_ip,226,KDM5B,AC010894.3,30.47854325044227
ctx_ip,227,MYT1L,CCNI,30.46193398576578
ctx_ip,228,BCL11A,PBX1,30.441421723131523
ctx_ip,229,KDM5B,RPS24,30.4331455356191
ctx_ip,230,BCL11A,NEDD4L,30.413312960187568
ctx_ip,231,BCL11A,DMD,30.370388753742905
ctx_ip,232,KDM5B,RPL34,30.357953827306847
ctx_ip,233,KDM5B,DLEU2,30.351764405579335
ctx_ip,234,BCL11A,NKAIN3,30.349414280942234
ctx_ip,235,MYT1L,CORO2B,30.329461463212823
ctx_ip,236,MYT1L,DLEU2,30.316916422941826
ctx_ip,237,KDM5B,OOEP,30.268105494788777
ctx_ip,238,BCL11A,PTPRZ1,30.24729465387051
ctx_ip,239,MYT1L,RNF130,30.22566560220554
ctx_ip,240,BCL11A,H3-3B,30.210101355227632
ctx_ip,241,KDM5B,APOO,30.20044488057628
ctx_ip,242,MYT1L,PCDH9,30.198411855954525
ctx_ip,243,MYT1L,CCSER1,30.17439623379388
ctx_ip,244,KDM5B,RPS3,30.16936638792493
ctx_ip,245,KDM5B,RPL15,30.11043811244318
ctx_ip,246,BCL11A,MT-ND5,30.104566688714474
ctx_ip,247,BCL11A,CTNND2,30.082753943873755
ctx_ip,248,KDM5B,AMBRA1,30.0610561658829
ctx_ip,249,KDM5B,NLGN1,30.034689866249238
ctx_ip,250,MYT1L,PTMA,30.023768691393393
ctx_ip,251,ASH1L,MALAT1,29.98087984969155
ctx_ip,252,KDM5B,PEG10,29.857426288224648
ctx_ip,253,BCL11A,RPL13,29.820163391775505
ctx_ip,254,BCL11A,ROBO1,29.778603635497763
ctx_ip,255,KDM5B,CACNA2D1,29.763866377035928
ctx_ip,256,MYT1L,HDAC9,29.69930607308704
ctx_ip,257,KDM5B,PAK3,29.6939226309052
ctx_ip,258,MYT1L,JMJD1C,29.65209121814038
ctx_ip,259,MYT1L,RPS4X,29.642210284689785
ctx_ip,260,BCL11A,AC010894.3,29.62909235578626
ctx_ip,261,KDM5B,RPS23,29.61975795712265
ctx_ip,262,MYT1L,PBX1,29.6115271011171
ctx_ip,263,MYT1L,RTN1,29.609182018052742
ctx_ip,264,BCL11A,PTPRD,29.58534805961497
ctx_ip,265,KDM5B,RPL11,29.55874215174698
ctx_ip,266,MYT1L,TTC3,29.557347397674114
ctx_ip,267,MYT1L,RERE,29.549858436304106
ctx_ip,268,KDM5B,FTL,29.520470052210943
ctx_ip,269,BCL11A,ZNF292,29.515210317388785
ctx_ip,270,BCL11A,RERE,29.500029152177397
ctx_ip,271,BCL11A,LINC01748,29.488649353659458
ctx_ip,272,MYT1L,TCF12,29.45741444187511
ctx_ip,273,BCL11A,AKT3,29.450675851276827
ctx_ip,274,MYT1L,MT-ND5,29.44675912958037
ctx_ip,275,KDM5B,CALM1,29.438515062289632
ctx_ip,276,MYT1L,PDE10A,29.434219986359835
ctx_ip,277,BCL11A,GTF2I,29.43139635203089
ctx_ip,278,BCL11A,SPIRE1,29.407492420927536
ctx_ip,279,MYT1L,NCAM1,29.39530070479782
ctx_ip,280,BCL11A,TTC3,29.38732189404327
ctx_ip,281,BCL11A,KMT2C,29.384788878060746
ctx_ip,282,KDM5B,RPL41,29.377551312167107
ctx_ip,283,BCL11A,TMEM108,29.361873387661234
ctx_ip,284,BCL11A,JMJD1C,29.351507846976983
ctx_ip,285,MYT1L,FTH1,29.34636455411935
ctx_ip,286,MYT1L,SPIRE1,29.276941501224304
ctx_ip,287,BCL11A,CCSER1,29.26933000153368
ctx_ip,288,BCL11A,FUT9,29.243316282951948
ctx_ip,289,KDM5B,RASGRP1,29.21070471118402
ctx_ip,290,BCL11A,PDE4B,29.192808574396324
ctx_ip,291,BCL11A,CTNNA2,29.18934888515967
ctx_ip,292,BCL11A,FYN,29.186344976279486
ctx_ip,293,BCL11A,TCF12,29.182890159975933
ctx_ip,294,MYT1L,ROBO1,29.180582227287346
ctx_ip,295,MYT1L,PLEKHA5,29.149155606679106
ctx_ip,296,BCL11A,RPL34,29.142201225394075
ctx_ip,297,BCL11A,LINC00461,29.09985624135657
ctx_ip,298,MYT1L,TENM4,29.05521853226919
ctx_ip,299,MYT1L,LAMC1,29.01034028908195
ctx_ip,300,BCL11A,ZNF704,29.00847202695875
ctx_ip,301,KDM5B,RPS11,29.006848991797384
ctx_ip,302,BCL11A,APOO,29.005726932157224
ctx_ip,303,BCL11A,CALM1,28.98679259934796
ctx_ip,304,BCL11A,RPL32,28.957339128363312
ctx_ip,305,BCL11A,HSP90AA1,28.953873568277462
ctx_ip,306,MYT1L,LSAMP,28.94229348986069
ctx_ip,307,MYT1L,FYN,28.91327959402086
ctx_ip,308,BCL11A,DOCK4,28.900132640674187
ctx_ip,309,MYT1L,NRCAM,28.897944601366486
ctx_ip,310,ASH1L,AL589740.1,28.873269678989256
ctx_ip,311,MYT1L,LINC00461,28.857113616202057
ctx_ip,312,BCL11A,CNTNAP2,28.833509118040265
ctx_ip,313,KDM5B,CASC15,28.828487610727084
ctx_ip,314,MYT1L,PTPRZ1,28.728471951016754
ctx_ip,315,KDM5B,RPS14,28.71497806876141
ctx_ip,316,BCL11A,RPS3,28.70086938865025
ctx_ip,317,MYT1L,NEDD4L,28.700811922290463
ctx_ip,318,BCL11A,RPS24,28.693748696181064
ctx_ip,319,MYT1L,DPYSL2,28.6857061064189
ctx_ip,320,KDM5B,SYNE2,28.67638293302851
ctx_ip,321,ASH1L,TMSB4X,28.667108502704753
ctx_ip,322,KDM5B,CFL1,28.666044314198512
ctx_ip,323,MYT1L,GTF2I,28.641805883197616
ctx_ip,324,MYT1L,SETBP1,28.63725698682885
ctx_ip,325,BCL11A,ANK3,28.635530342644422
ctx_ip,326,BCL11A,AMBRA1,28.579836257379373
ctx_ip,327,BCL11A,BAZ2B,28.524215704224122
ctx_ip,328,BCL11A,ANKRD44,28.509797781791736
ctx_ip,329,MYT1L,CASK,28.500109633404595
ctx_ip,330,KDM5B,RPL6,28.498962386521
ctx_ip,331,BCL11A,RTN4,28.484864638818962
ctx_ip,332,MYT1L,ZNF292,28.465178271597694
ctx_ip,333,MYT1L,HSP90AA1,28.453360494326645
ctx_ip,334,MYT1L,NBEA,28.427277207653134
ctx_ip,335,KDM5B,SOX5,28.395525309158668
ctx_ip,336,BCL11A,SETBP1,28.387784979900676
ctx_ip,337,BCL11A,OOEP,28.374934287959682
ctx_ip,338,BCL11A,VCAN,28.37333918244217
ctx_ip,339,BCL11A,HECW1,28.358666958218848
ctx_ip,340,BCL11A,MYT1L,28.356009334482625
ctx_ip,341,MYT1L,BCL11A,28.356009334482625
ctx_ip,342,KDM5B,FABP7,28.326282372860923
ctx_ip,343,MYT1L,FBXO11,28.321096384463644
ctx_ip,344,BCL11A,RPL15,28.31899696517146
ctx_ip,345,KDM5B,TXNRD1,28.306044038278237
ctx_ip,346,MYT1L,EEF1A1,28.251046516113714
ctx_ip,347,MYT1L,FRMD4A,28.245341985099227
ctx_ip,348,KDM5B,RPL19,28.187384183721115
ctx_ip,349,BCL11A,RPL41,28.15251694997778
ctx_ip,350,KDM5B,RPS27A,28.130310998440727
ctx_ip,351,BCL11A,AFDN,28.10458997606211
ctx_ip,352,KDM5B,RPL35A,28.07633099598652
ctx_ip,353,MYT1L,PAM,28.057818935422592
ctx_ip,354,BCL11A,MT-ND1,28.054697237029515
ctx_ip,355,MYT1L,ITFG1,28.049758254093884
ctx_ip,356,MYT1L,RTN4,28.026546976036634
ctx_ip,357,BCL11A,RPL11,28.02443360522502
ctx_ip,358,BCL11A,PAM,27.99031629971128
ctx_ip,359,KDM5B,KCNQ3,27.981397909712754
ctx_ip,360,MYT1L,FOXN3,27.973967586342354
ctx_ip,361,MYT1L,AFDN,27.935156024701968
ctx_ip,362,KDM5B,PRDX1,27.881549761547372
ctx_ip,363,BCL11A,MARCKS,27.875009639911703
ctx_ip,364,BCL11A,FTL,27.868155175001935
ctx_ip,365,KDM5B,RPS15,27.815287505162498
ctx_ip,366,KDM5B,RPL30,27.808449884265954
ctx_ip,367,BCL11A,MBD5,27.8057560015381
ctx_ip,368,MYT1L,PDE4B,27.79018271165423
ctx_ip,369,BCL11A,TMEM178B,27.782367710424914
ctx_ip,370,BCL11A,CFL1,27.773129584476028
ctx_ip,371,MYT1L,BAZ2B,27.771944431613353
ctx_ip,372,BCL11A,FOXN3,27.74062685530274
ctx_ip,373,BCL11A,RPS23,27.735056856717435
ctx_ip,374,MYT1L,EHBP1,27.71331687573422
ctx_ip,375,BCL11A,MAGI2,27.70214080221321
ctx_ip,376,MYT1L,AC099792.1,27.660484698542227
ctx_ip,377,ASH1L,DCC,27.647097900493307
ctx_ip,378,KDM5B,BICD1,27.642372783064268
ctx_ip,379,KDM5B,KCNH7,27.59572763580843
ctx_ip,380,ASH1L,ROBO2,27.586998628633257
ctx_ip,381,MYT1L,CERS6,27.544970170726017
ctx_ip,382,BCL11A,FGF13,27.540369943044144
ctx_ip,383,MYT1L,TRIO,27.51651077260139
ctx_ip,384,MYT1L,KMT2C,27.502284916131437
ctx_ip,385,BCL11A,PGAP1,27.465979913211505
ctx_ip,386,MYT1L,TMEM178B,27.455499671686127
ctx_ip,387,BCL11A,LSAMP,27.451638860685776
ctx_ip,388,KDM5B,MTRNR2L12,27.4500923953451
ctx_ip,389,KDM5B,SYT1,27.446309362277475
ctx_ip,390,KDM5B,BEX3,27.430223222883434
ctx_ip,391,BCL11A,CORO2B,27.385366239860744
ctx_ip,392,BCL11A,ATRX,27.357488911114363
ctx_ip,393,KDM5B,CCNI,27.311426569324553
ctx_ip,394,BCL11A,H4C3,27.303052000863513
ctx_ip,395,KDM5B,GAPDH,27.291414129462225
ctx_ip,396,BCL11A,SRGAP3,27.276273986774818
ctx_ip,397,KDM5B,DHFR,27.25761217187264
ctx_ip,398,BCL11A,RPS11,27.25698231485575
ctx_ip,399,BCL11A,PDE1C,27.250952030040573
ctx_ip,400,BCL11A,MPPED2,27.235229649862053
ctx_ip,401,MYT1L,RBFOX3,27.197375995707112
ctx_ip,402,MYT1L,MT-ND1,27.175564546269737
ctx_ip,403,BCL11A,ANK2,27.15348343663712
ctx_ip,404,MYT1L,MBD5,27.152852967402552
ctx_ip,405,MYT1L,PTPRS,27.150079231576
ctx_ip,406,MYT1L,PHF14,27.147539629715403
ctx_ip,407,MYT1L,CEP170,27.13932981078845
ctx_ip,408,KDM5B,CELF2,27.124974734952932
ctx_ip,409,ASH1L,DLGAP1,27.050964453738857
ctx_ip,410,BCL11A,JPT1,26.98477603715338
ctx_ip,411,ASH1L,NRXN1,26.97071863302089
ctx_ip,412,ASH1L,IL1RAPL1,26.96882925591039
ctx_ip,413,MYT1L,ARHGAP21,26.96876224457164
ctx_ip,414,MYT1L,ANKRD12,26.94416279834784
ctx_ip,415,MYT1L,ZFAND3,26.93025891921131
ctx_ip,416,MYT1L,VCAN,26.924000328724624
ctx_ip,417,BCL11A,CERS6,26.908138991275376
ctx_ip,418,MYT1L,FGF13,26.90105517374201
ctx_ip,419,KDM5B,PLCG2,26.896912071824403
ctx_ip,420,KDM5B,RPLP1,26.850499058028028
ctx_ip,421,MYT1L,JPX,26.85012229951218
ctx_ip,422,BCL11A,MYL6,26.823504567107573
ctx_ip,423,BCL11A,FABP7,26.81372092143746
ctx_ip,424,ASH1L,NFIA,26.805823358547325
ctx_ip,425,KDM5B,MYL6,26.787699296834724
ctx_ip,426,ASH1L,TMSB10,26.78398826973048
ctx_ip,427,BCL11A,PPP2R2B,26.774095301848554
ctx_ip,428,MYT1L,RPS19,26.77248165599826
ctx_ip,429,ASH1L,SOX4,26.771841237404253
ctx_ip,430,MYT1L,MAPK8,26.765051933940185
ctx_ip,431,MYT1L,UNC5D,26.754899267882738
ctx_ip,432,MYT1L,DCLK1,26.73185534516674
ctx_ip,433,ASH1L,GPM6A,26.727970763066267
ctx_ip,434,ASH1L,NFIB,26.723965939215237
ctx_ip,435,ASH1L,TUBA1A,26.718672408226602
ctx_ip,436,ASH1L,MEIS2,26.706381722702396
ctx_ip,437,BCL11A,BEX3,26.702776616470352
ctx_ip,438,ASH1L,FTX,26.67943884846666
ctx_ip,439,ASH1L,AUTS2,26.627722024869623
ctx_ip,440,KDM5B,PLEKHA7,26.611413875859167
ctx_ip,441,BCL11A,LRRC7,26.60977508238735
ctx_ip,442,MYT1L,NKAIN3,26.60135536572844
ctx_ip,443,ASH1L,MT-CO1,26.5787036033959
ctx_ip,444,ASH1L,MT-CO3,26.548478925971427
ctx_ip,445,ASH1L,MT-CO2,26.54847890795964
ctx_ip,446,KDM5B,JPT1,26.543938902402903
ctx_ip,447,ASH1L,MAP1B,26.5355357400063
ctx_ip,448,MYT1L,FNBP1L,26.521127928395362
ctx_ip,449,BCL11A,NCAM1,26.503799028940815
ctx_ip,450,ASH1L,MT-ND3,26.471055194633923
ctx_ip,451,KDM5B,CLASP2,26.465966055913245
ctx_ip,452,KDM5B,NEDD4L,26.454330238104756
ctx_ip,453,MYT1L,SRGAP3,26.4426610750827
ctx_ip,454,MYT1L,PGAP1,26.44184092965328
ctx_ip,455,ASH1L,MT-ATP6,26.424964209829408
ctx_ip,456,ASH1L,MT-CYB,26.42337246274343
ctx_ip,457,BCL11A,RPS14,26.418342111184348
ctx_ip,458,ASH1L,ACTG1,26.41424713514963
ctx_ip,459,BCL11A,ARHGAP21,26.410549527239898
ctx_ip,460,MYT1L,H3-3B,26.407859680013328
ctx_ip,461,ASH1L,ACTB,26.404847932965726
ctx_ip,462,BCL11A,MAPK8,26.391218806724915
ctx_ip,463,MYT1L,MPPED2,26.385668199537974
ctx_ip,464,MYT1L,ATRX,26.38248649635612
ctx_ip,465,ASH1L,MAP2,26.372700523836812
ctx_ip,466,KDM5B,NKAIN3,26.365267220632642
ctx_ip,467,BCL11A,RPL6,26.34103595710048
ctx_ip,468,BCL11A,FBXO11,26.29288720266191
ctx_ip,469,ASH1L,SOX11,26.281637819042448
ctx_ip,470,BCL11A,CASK,26.223860648772565
ctx_ip,471,ASH1L,TCF4,26.221503760611103
ctx_ip,472,KDM5B,RPL5,26.206591292306832
ctx_ip,473,KDM5B,BASP1,26.155748165642926
ctx_ip,474,KDM5B,PBX1,26.131471104746783
ctx_ip,475,MYT1L,MARCKS,26.12795020221154
ctx_ip,476,KDM5B,RPL8,26.112899305993686
ctx_ip,477,BCL11A,PRDX1,26.079998836126002
ctx_ip,478,BCL11A,NBEA,26.078823619466537
ctx_ip,479,ASH1L,MIR99AHG,25.99387832170585
ctx_ip,480,BCL11A,RPL35A,25.983812017407175
ctx_ip,481,ASH1L,ADGRB3,25.96493790552707
ctx_ip,482,MYT1L,AC010894.3,25.95223364235808
ctx_ip,483,MYT1L,MLLT3,25.95051052526898
